Date,Ticker,Action,Strike,Qty,Price,Total_Flow,Realized_PnL,Notes
2021-09-20,AMD,SELL_CALL,108.22,12,1.81,2172.19,0.0,Covered Call
2021-09-21,SLB,BTC_PROFIT,28.44,40,0.25,980.65,1499.04,Profit: 61.3%
2021-09-21,SLB,SELL_CALL,29.24,40,0.65,2592.45,0.0,Covered Call
2021-09-22,LRCX,BTC_PROFIT,56.81,24,0.79,1904.08,2190.22,Profit: 53.8%
2021-09-22,GM,SELL_PUT,47.96,29,1.29,3746.12,0.0,IV: 29.89%
2021-09-23,BA,BTC_PROFIT,219.07,6,2.26,1355.48,2649.12,Profit: 66.2%
2021-09-23,XOM,SELL_PUT,53.91,26,1.48,3836.37,0.0,IV: 30.19%
2021-09-28,XOM,BTC_PROFIT,53.91,26,0.71,1856.2,1946.36,Profit: 51.6%
2021-09-28,AMAT,SELL_PUT,125.51,11,4.09,4496.72,0.0,IV: 33.55%
2021-09-29,GM,BTC_PROFIT,47.96,29,0.49,1413.65,2294.76,Profit: 62.3%
2021-09-29,LRCX,SELL_PUT,53.6,26,1.61,4175.8,0.0,IV: 31.89%
2021-09-30,TSLA,BTC_PROFIT,237.03,5,1.25,624.1,3158.49,Profit: 83.5%
2021-09-30,SHOP,SELL_PUT,128.05,11,3.69,4059.59,0.0,IV: 31.15%
2021-10-01,MU,BTC_PROFIT,77.74,14,0.09,123.68,1903.68,Profit: 94.0%
2021-10-01,MU,SELL_CALL,74.22,14,1.06,1483.75,0.0,Covered Call
2021-10-04,EOG,CALLED_AWAY,69.35,17,0.0,0.0,2265.3,Shares Sold
2021-10-04,EOG,STOCK_SELL_CALL,0.0,1700,86.4,14688000.26,0.0,Sold at Strike 69.35
2021-10-04,EOG,SELL_PUT,79.85,17,3.36,5710.53,0.0,IV: 44.03%
2021-10-06,COIN,BTC_PROFIT,243.9,5,6.78,3389.63,3686.86,Profit: 52.1%
2021-10-06,COIN,SELL_PUT,233.94,6,8.94,5364.69,0.0,IV: 39.36%
2021-10-08,MU,BTC_PROFIT,74.22,14,0.48,666.92,798.63,Profit: 55.1%
2021-10-08,MU,SELL_CALL,73.31,14,0.8,1121.08,0.0,Covered Call
2021-10-12,MU,BTC_PROFIT,73.31,14,0.23,320.57,782.31,Profit: 71.4%
2021-10-12,MU,SELL_CALL,69.75,14,0.9,1265.58,0.0,Covered Call
2021-10-13,SNOW,BTC_PROFIT,302.8,4,2.62,1047.92,3319.17,Profit: 76.0%
2021-10-13,EOG,BTC_PROFIT,79.85,17,1.65,2812.29,2876.15,Profit: 50.8%
2021-10-13,EOG,SELL_PUT,83.56,17,3.28,5581.58,0.0,IV: 42.28%
2021-10-13,SNOW,SELL_PUT,309.64,4,10.05,4022.0,0.0,IV: 33.49%
2021-10-14,NVDA,BTC_PROFIT,21.19,64,0.07,444.52,3527.14,Profit: 89.0%
2021-10-14,NVDA,SELL_PUT,20.32,71,0.6,4287.28,0.0,IV: 33.90%
2021-10-15,COIN,BTC_PROFIT,233.94,6,3.44,2062.78,3294.11,Profit: 61.5%
2021-10-15,COIN,SELL_PUT,259.35,5,11.98,5989.66,0.0,IV: 46.64%
2021-10-19,LULU,BTC_PROFIT,398.44,3,6.9,2070.67,2145.06,Profit: 50.9%
2021-10-19,COIN,BTC_PROFIT,259.35,5,5.42,2712.05,3271.11,Profit: 54.7%
2021-10-19,COIN,SELL_PUT,282.48,5,13.03,6517.01,0.0,IV: 46.62%
2021-10-19,LULU,SELL_PUT,389.28,3,15.46,4637.53,0.0,IV: 40.33%
2021-10-21,LULU,BTC_PROFIT,389.28,3,5.52,1657.08,2976.55,Profit: 64.3%
2021-10-21,F,SELL_PUT,15.46,94,0.48,4508.4,0.0,IV: 34.85%
2021-10-22,AMAT,BTC_PROFIT,125.51,11,1.5,1651.5,2830.92,Profit: 63.3%
2021-10-22,NVDA,BTC_PROFIT,20.32,71,0.3,2105.55,2089.44,Profit: 50.9%
2021-10-22,INTC,SELL_PUT,46.21,31,1.75,5433.64,0.0,IV: 39.23%
2021-10-22,PYPL,SELL_PUT,224.62,6,6.92,4149.0,0.0,IV: 34.65%
2021-10-25,SHOP,BTC_PROFIT,128.05,11,0.82,905.54,3139.74,Profit: 77.7%
2021-10-25,TSLA,SELL_PUT,315.74,4,12.3,4918.82,0.0,IV: 42.08%
2021-10-28,LRCX,BTC_PROFIT,53.6,26,0.55,1433.81,2708.19,Profit: 65.7%
2021-10-28,SHOP,SELL_PUT,134.66,10,5.05,5053.88,0.0,IV: 41.16%
2021-10-29,UBER,CALLED_AWAY,41.57,23,0.0,0.0,1882.78,Shares Sold
2021-10-29,UBER,STOCK_SELL_CALL,0.0,2300,43.82,10078599.93,0.0,Sold at Strike 41.57
2021-10-29,TSLA,BTC_PROFIT,315.74,4,5.54,2216.58,2697.04,Profit: 54.9%
2021-10-29,UBER,SELL_PUT,40.5,36,1.88,6776.99,0.0,IV: 46.81%
2021-10-29,TSLA,SELL_PUT,343.2,4,14.05,5621.55,0.0,IV: 43.33%
2021-11-03,UBER,BTC_PROFIT,40.5,36,0.83,2983.44,3746.75,Profit: 56.0%
2021-11-03,UBER,SELL_PUT,42.72,34,1.64,5561.82,0.0,IV: 39.41%
2021-11-04,AMD,CALLED_AWAY,108.22,12,0.0,0.0,2164.39,Shares Sold
2021-11-04,AMD,STOCK_SELL_CALL,0.0,1200,137.5,16500000.0,0.0,Sold at Strike 108.22
2021-11-04,TSLA,BTC_PROFIT,343.2,4,6.21,2484.39,3131.96,Profit: 55.8%
2021-11-04,NVDA,SELL_PUT,27.24,53,1.28,6799.48,0.0,IV: 49.45%
2021-11-04,TSLA,SELL_PUT,378.91,3,18.01,5403.66,0.0,IV: 47.46%
2021-11-05,SLB,CALLED_AWAY,29.24,40,0.0,0.0,2566.45,Shares Sold
2021-11-05,SLB,STOCK_SELL_CALL,0.0,4000,33.51,13403999.33,0.0,Sold at Strike 29.24
2021-11-05,EOG,BTC_PROFIT,83.56,17,0.44,750.3,4809.18,Profit: 86.6%
2021-11-05,SNOW,BTC_PROFIT,309.64,4,0.49,196.03,3820.76,Profit: 95.1%
2021-11-05,MRK,SELL_PUT,75.43,19,3.48,6609.82,0.0,IV: 46.55%
2021-11-05,QCOM,SELL_PUT,150.68,9,6.1,5490.72,0.0,IV: 43.01%
2021-11-05,AMD,SELL_PUT,127.39,11,4.27,4691.78,0.0,IV: 36.33%
2021-11-09,AMD,BTC_PROFIT,127.39,11,1.9,2093.5,2583.98,Profit: 55.4%
2021-11-09,AMD,SELL_PUT,139.14,10,5.45,5453.71,0.0,IV: 39.95%
2021-11-11,COIN,BTC_PROFIT,282.48,5,3.96,1977.72,4532.79,Profit: 69.7%
2021-11-11,COIN,SELL_PUT,307.51,4,18.25,7299.43,0.0,IV: 57.08%
2021-11-12,MRK,BTC_PROFIT,75.43,19,1.71,3252.88,3332.24,Profit: 50.8%
2021-11-12,MRK,SELL_PUT,78.48,18,3.04,5468.15,0.0,IV: 39.70%
2021-11-15,F,BTC_PROFIT,15.46,94,0.02,164.57,4221.63,Profit: 96.3%
2021-11-15,INTC,BTC_PROFIT,46.21,31,0.68,2122.94,3270.39,Profit: 60.9%
2021-11-15,F,SELL_PUT,18.36,81,0.78,6324.25,0.0,IV: 44.30%
2021-11-15,INTC,SELL_PUT,47.02,31,1.76,5467.3,0.0,IV: 38.92%
2021-11-22,SHOP,BTC_PROFIT,134.66,10,1.65,1650.66,3390.22,Profit: 67.3%
2021-11-22,SHOP,SELL_PUT,145.81,10,8.43,8434.56,0.0,IV: 56.17%
2021-11-26,MU,CALLED_AWAY,69.75,14,0.0,0.0,1256.48,Shares Sold
2021-11-26,MU,STOCK_SELL_CALL,0.0,1400,83.42,11678799.74,0.0,Sold at Strike 69.75
2021-11-26,SNOW,SELL_PUT,335.13,4,12.71,5083.61,0.0,IV: 41.38%
2021-11-29,NVDA,BTC_PROFIT,27.24,53,0.21,1133.95,5596.63,Profit: 83.3%
2021-11-29,QCOM,BTC_PROFIT,150.68,9,0.9,813.46,4665.56,Profit: 85.2%
2021-11-29,NVDA,SELL_PUT,30.51,49,1.75,8563.69,0.0,IV: 55.80%
2021-11-29,QCOM,SELL_PUT,167.96,8,8.05,6438.88,0.0,IV: 49.96%
2021-12-06,PYPL,EXPIRED_ASSIGNED,224.62,6,0.0,0.0,4145.1,Assigned Shares
2021-12-06,PYPL,STOCK_BUY_ASSIGN,0.0,600,184.86,-11091600.04,0.0,Bought at Strike 224.62
2021-12-06,PYPL,SELL_CALL,202.6,6,4.98,2985.14,0.0,Covered Call
2021-12-08,INTC,BTC_PROFIT,47.02,31,0.11,334.65,5092.35,Profit: 93.9%
2021-12-08,BA,SELL_PUT,195.04,7,9.23,6458.22,0.0,IV: 47.31%
2021-12-10,F,BTC_PROFIT,18.36,81,0.15,1238.54,4980.41,Profit: 80.4%
2021-12-10,F,SELL_PUT,19.83,75,0.93,7005.73,0.0,IV: 47.13%
2021-12-20,UBER,EXPIRED_ASSIGNED,42.72,34,0.0,0.0,5539.72,Assigned Shares
2021-12-20,UBER,STOCK_BUY_ASSIGN,0.0,3400,39.7,-13498000.26,0.0,Bought at Strike 42.72
2021-12-20,TSLA,EXPIRED_ASSIGNED,378.91,3,0.0,0.0,5401.71,Assigned Shares
2021-12-20,TSLA,STOCK_BUY_ASSIGN,0.0,300,299.98,-8999400.33,0.0,Bought at Strike 378.91
2021-12-20,TSLA,SELL_CALL,346.95,3,11.05,3314.9,0.0,Covered Call
2021-12-20,UBER,SELL_CALL,45.11,34,1.36,4617.14,0.0,Covered Call
2021-12-21,AMD,BTC_PROFIT,139.14,10,1.63,1631.9,3808.81,Profit: 70.1%
2021-12-21,AMD,SELL_PUT,130.41,11,7.69,8463.28,0.0,IV: 59.12%
2021-12-22,QCOM,BTC_PROFIT,167.96,8,3.7,2959.06,3469.42,Profit: 54.0%
2021-12-22,ADBE,SELL_PUT,515.56,2,27.44,5488.28,0.0,IV: 53.26%
2021-12-27,COIN,EXPIRED_ASSIGNED,307.51,4,0.0,0.0,7296.83,Assigned Shares
2021-12-27,COIN,STOCK_BUY_ASSIGN,0.0,400,280.27,-11210799.56,0.0,Bought at Strike 307.51
2021-12-27,MRK,EXPIRED_ASSIGNED,78.48,18,0.0,0.0,5456.45,Assigned Shares
2021-12-27,MRK,STOCK_BUY_ASSIGN,0.0,1800,76.57,-13782599.95,0.0,Bought at Strike 78.48
2021-12-27,COIN,SELL_CALL,324.15,4,10.81,4323.22,0.0,Covered Call
2021-12-27,MRK,SELL_CALL,80.82,18,1.2,2158.3,0.0,Covered Call
2021-12-29,PYPL,BTC_PROFIT,202.6,6,2.16,1297.35,1679.99,Profit: 56.5%
2021-12-29,COIN,BTC_PROFIT,324.15,4,4.63,1850.31,2467.72,Profit: 57.2%
2021-12-29,COIN,SELL_CALL,294.7,4,9.86,3944.72,0.0,Covered Call
2021-12-29,PYPL,SELL_CALL,204.36,6,4.07,2443.72,0.0,Covered Call
2022-01-03,F,BTC_PROFIT,19.83,75,0.4,2990.81,3917.42,Profit: 57.3%
2022-01-03,NOW,SELL_PUT,576.04,2,29.14,5827.09,0.0,IV: 51.65%
2022-01-04,BA,BTC_PROFIT,195.04,7,3.0,2099.93,4349.19,Profit: 67.5%
2022-01-04,F,SELL_PUT,22.22,68,1.31,8895.66,0.0,IV: 56.85%
2022-01-05,COIN,BTC_PROFIT,294.7,4,3.78,1513.81,2425.71,Profit: 61.6%
2022-01-05,COIN,SELL_CALL,270.9,4,9.09,3637.69,0.0,Covered Call
2022-01-06,SHOP,EXPIRED_ASSIGNED,145.81,10,0.0,0.0,8428.06,Assigned Shares
2022-01-06,SHOP,STOCK_BUY_ASSIGN,0.0,1000,116.89,-11689299.77,0.0,Bought at Strike 145.81
2022-01-06,SHOP,SELL_CALL,131.65,10,3.74,3736.33,0.0,Covered Call
2022-01-10,SNOW,EXPIRED_ASSIGNED,335.13,4,0.0,0.0,5081.01,Assigned Shares
2022-01-10,SNOW,STOCK_BUY_ASSIGN,0.0,400,302.73,-12109200.44,0.0,Bought at Strike 335.13
2022-01-10,SNOW,SELL_CALL,365.42,4,13.59,5435.82,0.0,Covered Call
2022-01-13,NVDA,EXPIRED_ASSIGNED,30.51,49,0.0,0.0,8531.84,Assigned Shares
2022-01-13,NVDA,STOCK_BUY_ASSIGN,0.0,4900,26.58,-13021750.37,0.0,Bought at Strike 30.51
2022-01-13,SHOP,BTC_PROFIT,131.65,10,1.31,1310.43,2412.9,Profit: 64.9%
2022-01-13,NVDA,SELL_CALL,30.47,49,0.92,4501.62,0.0,Covered Call
2022-01-13,SHOP,SELL_CALL,120.95,10,3.57,3566.45,0.0,Covered Call
2022-01-14,SNOW,BTC_PROFIT,365.42,4,3.24,1297.83,4132.79,Profit: 76.1%
2022-01-14,SNOW,SELL_CALL,329.08,4,9.62,3846.69,0.0,Covered Call
2022-01-18,UBER,BTC_PROFIT,45.11,34,0.13,449.4,4123.54,Profit: 90.3%
2022-01-18,UBER,SELL_CALL,42.87,34,1.23,4171.3,0.0,Covered Call
2022-01-19,NVDA,BTC_PROFIT,30.47,49,0.44,2153.92,2284.0,Profit: 52.2%
2022-01-19,NVDA,SELL_CALL,28.49,49,0.92,4497.92,0.0,Covered Call
2022-01-20,SHOP,BTC_PROFIT,120.95,10,1.78,1783.0,1770.45,Profit: 50.0%
2022-01-20,SNOW,BTC_PROFIT,329.08,4,4.48,1790.04,2051.45,Profit: 53.5%
2022-01-20,SNOW,SELL_CALL,311.71,4,8.94,3577.79,0.0,Covered Call
2022-01-20,SHOP,SELL_CALL,115.32,10,3.37,3374.37,0.0,Covered Call
2022-01-21,PYPL,BTC_PROFIT,204.36,6,0.03,17.82,2418.1,Profit: 99.3%
2022-01-21,UBER,BTC_PROFIT,42.87,34,0.48,1616.75,2510.36,Profit: 61.2%
2022-01-21,NVDA,BTC_PROFIT,28.49,49,0.36,1758.12,2676.1,Profit: 60.9%
2022-01-21,SHOP,BTC_PROFIT,115.32,10,1.33,1327.19,2034.18,Profit: 60.7%
2022-01-21,NVDA,SELL_CALL,26.33,49,0.77,3790.21,0.0,Covered Call
2022-01-21,UBER,SELL_CALL,40.11,34,1.03,3494.88,0.0,Covered Call
2022-01-21,SHOP,SELL_CALL,102.02,10,3.47,3471.77,0.0,Covered Call
2022-01-21,PYPL,SELL_CALL,175.93,6,3.8,2279.15,0.0,Covered Call
2022-01-24,TSLA,BTC_PROFIT,346.95,3,3.25,973.91,2337.1,Profit: 70.6%
2022-01-24,MRK,BTC_PROFIT,80.82,18,0.41,736.03,1398.87,Profit: 65.9%
2022-01-24,TSLA,SELL_CALL,364.8,3,12.38,3714.11,0.0,Covered Call
2022-01-24,MRK,SELL_CALL,81.62,18,0.81,1454.57,0.0,Covered Call
2022-01-26,SNOW,BTC_PROFIT,311.71,4,2.76,1102.75,2469.84,Profit: 69.2%
2022-01-26,PYPL,BTC_PROFIT,175.93,6,1.76,1056.96,1214.39,Profit: 53.6%
2022-01-26,SNOW,SELL_CALL,285.06,4,8.02,3206.68,0.0,Covered Call
2022-01-26,PYPL,SELL_CALL,168.87,6,3.58,2148.13,0.0,Covered Call
2022-01-27,NVDA,BTC_PROFIT,26.33,49,0.31,1539.04,2187.48,Profit: 59.4%
2022-01-27,UBER,BTC_PROFIT,40.11,34,0.42,1426.65,2024.03,Profit: 59.2%
2022-01-27,TSLA,BTC_PROFIT,364.8,3,5.86,1757.14,1953.07,Profit: 52.7%
2022-01-27,TSLA,SELL_CALL,330.8,3,12.04,3611.41,0.0,Covered Call
2022-01-27,NVDA,SELL_CALL,24.71,49,0.69,3379.36,0.0,Covered Call
2022-01-27,UBER,SELL_CALL,37.71,34,0.98,3330.01,0.0,Covered Call
2022-01-28,COIN,BTC_PROFIT,270.9,4,0.04,15.15,3617.34,Profit: 99.6%
2022-01-28,COIN,SELL_CALL,205.38,4,6.74,2697.83,0.0,Covered Call
2022-01-31,ADBE,BTC_PROFIT,515.56,2,3.98,795.27,4690.41,Profit: 85.5%
2022-01-31,NFLX,SELL_PUT,38.18,37,3.39,12532.9,0.0,IV: 79.73%
2022-02-04,AMD,EXPIRED_ASSIGNED,130.41,11,0.0,0.0,8456.13,Assigned Shares
2022-02-04,AMD,STOCK_BUY_ASSIGN,0.0,1100,123.6,-13595999.83,0.0,Bought at Strike 130.41
2022-02-04,AMD,SELL_CALL,141.7,11,4.4,4844.25,0.0,Covered Call
2022-02-09,NOW,BTC_PROFIT,576.04,2,9.99,1998.0,3826.49,Profit: 65.7%
2022-02-09,META,SELL_PUT,205.05,7,19.16,13414.7,0.0,IV: 84.96%
2022-02-11,AMD,BTC_PROFIT,141.7,11,2.1,2308.03,2521.92,Profit: 52.4%
2022-02-11,AMD,SELL_CALL,132.04,11,4.42,4860.88,0.0,Covered Call
2022-02-16,SHOP,BTC_PROFIT,102.02,10,0.76,759.91,2698.86,Profit: 78.1%
2022-02-16,MRK,BTC_PROFIT,81.62,18,0.26,472.19,958.98,Profit: 67.5%
2022-02-16,SHOP,SELL_CALL,95.43,10,4.17,4172.64,0.0,Covered Call
2022-02-16,MRK,SELL_CALL,80.73,18,0.93,1676.52,0.0,Covered Call
2022-02-18,F,EXPIRED_ASSIGNED,22.22,68,0.0,0.0,8851.46,Assigned Shares
2022-02-18,F,STOCK_BUY_ASSIGN,0.0,6800,18.04,-12267200.62,0.0,Bought at Strike 22.22
2022-02-18,PYPL,BTC_PROFIT,168.87,6,0.06,38.69,2101.63,Profit: 98.2%
2022-02-18,PYPL,SELL_CALL,126.16,6,4.81,2886.29,0.0,Covered Call
2022-02-18,F,SELL_CALL,20.14,68,0.54,3667.75,0.0,Covered Call
2022-02-22,TSLA,BTC_PROFIT,330.8,3,2.33,700.18,2907.34,Profit: 80.6%
2022-02-22,SHOP,BTC_PROFIT,95.43,10,1.35,1350.66,2808.98,Profit: 67.6%
2022-02-22,MRK,BTC_PROFIT,80.73,18,0.38,677.15,975.97,Profit: 59.6%
2022-02-22,TSLA,SELL_CALL,319.48,3,10.61,3184.2,0.0,Covered Call
2022-02-22,SHOP,SELL_CALL,81.27,10,3.62,3618.46,0.0,Covered Call
2022-02-22,MRK,SELL_CALL,78.64,18,0.94,1686.51,0.0,Covered Call
2022-02-23,UBER,BTC_PROFIT,37.71,34,0.38,1284.45,2001.36,Profit: 61.4%
2022-02-23,COIN,BTC_PROFIT,205.38,4,2.87,1148.29,1544.35,Profit: 57.4%
2022-02-23,F,BTC_PROFIT,20.14,68,0.24,1653.64,1925.71,Profit: 54.9%
2022-02-23,UBER,SELL_CALL,37.46,34,1.27,4302.93,0.0,Covered Call
2022-02-23,COIN,SELL_CALL,206.76,4,7.84,3134.37,0.0,Covered Call
2022-02-23,F,SELL_CALL,18.92,68,0.52,3549.72,0.0,Covered Call
2022-02-24,MRK,BTC_PROFIT,78.64,18,0.34,610.8,1052.31,Profit: 63.8%
2022-02-24,MRK,SELL_CALL,76.11,18,0.9,1615.33,0.0,Covered Call
2022-03-03,SNOW,BTC_PROFIT,285.06,4,0.38,151.79,3049.68,Profit: 95.3%
2022-03-03,SNOW,SELL_CALL,272.67,4,10.43,4172.53,0.0,Covered Call
2022-03-04,UBER,BTC_PROFIT,37.46,34,0.63,2136.86,2121.86,Profit: 50.3%
2022-03-04,UBER,SELL_CALL,35.1,34,1.3,4412.57,0.0,Covered Call
2022-03-07,NVDA,BTC_PROFIT,24.71,49,0.04,209.92,3105.73,Profit: 93.8%
2022-03-07,AMD,BTC_PROFIT,132.04,11,0.81,895.8,3950.78,Profit: 81.6%
2022-03-07,SNOW,BTC_PROFIT,272.67,4,3.64,1455.16,2712.17,Profit: 65.1%
2022-03-07,NVDA,SELL_CALL,25.13,49,0.85,4186.07,0.0,Covered Call
2022-03-07,AMD,SELL_CALL,123.23,11,4.42,4867.16,0.0,Covered Call
2022-03-07,SNOW,SELL_CALL,236.86,4,9.45,3780.75,0.0,Covered Call
2022-03-14,PYPL,BTC_PROFIT,126.16,6,1.15,689.47,2189.03,Profit: 76.1%
2022-03-14,SNOW,BTC_PROFIT,236.86,4,3.41,1365.46,2410.09,Profit: 63.9%
2022-03-14,SNOW,SELL_CALL,208.02,4,8.8,3520.68,0.0,Covered Call
2022-03-14,PYPL,SELL_CALL,119.86,6,4.79,2871.53,0.0,Covered Call
2022-03-17,NFLX,EXPIRED_ASSIGNED,38.18,37,0.0,0.0,12508.85,Assigned Shares
2022-03-17,NFLX,STOCK_BUY_ASSIGN,0.0,3700,37.14,-13741799.77,0.0,Bought at Strike 38.18
2022-03-17,NFLX,SELL_CALL,41.45,37,1.07,3955.13,0.0,Covered Call
2022-03-18,META,BTC_PROFIT,205.05,7,3.21,2243.58,11162.02,Profit: 83.3%
2022-03-18,MU,SELL_PUT,70.99,19,4.96,9418.84,0.0,IV: 68.30%
2022-03-21,F,BTC_PROFIT,18.92,68,0.1,697.63,2763.69,Profit: 80.3%
2022-03-21,F,SELL_CALL,18.39,68,0.48,3262.82,0.0,Covered Call
2022-03-31,SHOP,BTC_PROFIT,81.27,10,0.93,927.63,2677.83,Profit: 74.4%
2022-03-31,SHOP,SELL_CALL,91.15,10,4.32,4316.24,0.0,Covered Call
2022-04-01,COIN,BTC_PROFIT,206.76,4,2.75,1098.49,2030.68,Profit: 65.0%
2022-04-01,AMD,BTC_PROFIT,123.23,11,2.02,2223.65,2629.21,Profit: 54.3%
2022-04-01,AMD,SELL_CALL,126.22,11,4.18,4600.58,0.0,Covered Call
2022-04-01,COIN,SELL_CALL,227.56,4,8.84,3535.27,0.0,Covered Call
2022-04-06,COIN,BTC_PROFIT,227.56,4,3.72,1487.35,2042.72,Profit: 57.9%
2022-04-06,COIN,SELL_CALL,204.76,4,8.05,3221.18,0.0,Covered Call
2022-04-07,UBER,BTC_PROFIT,35.1,34,0.54,1850.79,2517.58,Profit: 58.1%
2022-04-07,UBER,SELL_CALL,37.65,34,1.29,4374.02,0.0,Covered Call
2022-04-08,TSLA,CALLED_AWAY,319.48,3,0.0,0.0,3182.25,Shares Sold
2022-04-08,TSLA,STOCK_SELL_CALL,0.0,300,341.83,10254899.6,0.0,Sold at Strike 319.48
2022-04-08,SHOP,BTC_PROFIT,91.15,10,1.7,1697.58,2605.66,Profit: 60.7%
2022-04-08,AMD,BTC_PROFIT,126.22,11,1.54,1696.6,2889.68,Profit: 63.1%
2022-04-08,AMD,SELL_CALL,116.81,11,3.64,4003.75,0.0,Covered Call
2022-04-08,SHOP,SELL_CALL,80.73,10,3.78,3776.31,0.0,Covered Call
2022-04-08,TSLA,SELL_PUT,309.03,4,19.21,7685.57,0.0,IV: 61.46%
2022-04-11,MRK,CALLED_AWAY,76.11,18,0.0,0.0,1603.63,Shares Sold
2022-04-11,MRK,STOCK_SELL_CALL,0.0,1800,86.63,15593399.51,0.0,Sold at Strike 76.11
2022-04-11,NVDA,BTC_PROFIT,25.13,49,0.16,770.33,3352.05,Profit: 81.6%
2022-04-11,PYPL,BTC_PROFIT,119.86,6,2.0,1197.02,1666.71,Profit: 58.3%
2022-04-11,NFLX,BTC_PROFIT,41.45,37,0.08,286.7,3620.32,Profit: 92.8%
2022-04-11,COIN,BTC_PROFIT,204.76,4,3.59,1435.84,1780.14,Profit: 55.4%
2022-04-11,NFLX,SELL_CALL,38.49,37,0.92,3402.58,0.0,Covered Call
2022-04-11,NVDA,SELL_CALL,25.79,49,0.89,4379.37,0.0,Covered Call
2022-04-11,COIN,SELL_CALL,187.29,4,7.15,2861.82,0.0,Covered Call
2022-04-11,PYPL,SELL_CALL,124.78,6,3.78,2265.41,0.0,Covered Call
2022-04-11,NOW,SELL_PUT,462.34,2,26.83,5365.58,0.0,IV: 58.90%
2022-04-12,AMD,BTC_PROFIT,116.81,11,1.63,1794.77,2194.68,Profit: 55.2%
2022-04-12,AMD,SELL_CALL,109.03,11,3.27,3599.18,0.0,Covered Call
2022-04-13,F,BTC_PROFIT,18.39,68,0.04,264.29,2910.14,Profit: 91.9%
2022-04-13,F,SELL_CALL,17.0,68,0.41,2792.34,0.0,Covered Call
2022-04-14,PYPL,BTC_PROFIT,124.78,6,1.55,929.47,1328.14,Profit: 59.0%
2022-04-14,PYPL,SELL_CALL,115.23,6,3.46,2078.17,0.0,Covered Call
2022-04-18,COIN,BTC_PROFIT,187.29,4,3.31,1324.81,1531.8,Profit: 53.7%
2022-04-18,COIN,SELL_CALL,173.75,4,6.62,2646.61,0.0,Covered Call
2022-04-19,MU,BTC_PROFIT,70.99,19,2.43,4608.63,4785.51,Profit: 51.1%
2022-04-19,MU,SELL_PUT,66.49,20,3.17,6332.05,0.0,IV: 50.15%
2022-04-20,SNOW,BTC_PROFIT,208.02,4,2.84,1137.94,2377.54,Profit: 67.7%
2022-04-20,NFLX,BTC_PROFIT,38.49,37,0.29,1057.52,2296.96,Profit: 68.9%
2022-04-20,PYPL,BTC_PROFIT,115.23,6,1.58,950.16,1120.21,Profit: 54.3%
2022-04-20,NFLX,SELL_CALL,30.04,37,1.39,5129.69,0.0,Covered Call
2022-04-20,SNOW,SELL_CALL,230.13,4,9.56,3822.37,0.0,Covered Call
2022-04-20,PYPL,SELL_CALL,107.84,6,3.35,2008.86,0.0,Covered Call
2022-04-21,NVDA,BTC_PROFIT,25.79,49,0.27,1344.33,2971.34,Profit: 69.3%
2022-04-21,AMD,BTC_PROFIT,109.03,11,1.18,1295.73,2289.15,Profit: 64.0%
2022-04-21,NVDA,SELL_CALL,23.55,49,0.79,3878.72,0.0,Covered Call
2022-04-21,AMD,SELL_CALL,102.1,11,2.92,3213.95,0.0,Covered Call
2022-04-22,F,BTC_PROFIT,17.0,68,0.2,1356.96,1346.98,Profit: 51.4%
2022-04-22,COIN,BTC_PROFIT,173.75,4,2.48,991.36,1650.05,Profit: 62.5%
2022-04-22,PYPL,BTC_PROFIT,107.84,6,1.28,768.46,1232.6,Profit: 61.7%
2022-04-22,COIN,SELL_CALL,156.1,4,5.75,2298.3,0.0,Covered Call
2022-04-22,PYPL,SELL_CALL,97.76,6,3.11,1866.28,0.0,Covered Call
2022-04-22,F,SELL_CALL,16.58,68,0.36,2432.89,0.0,Covered Call
2022-04-26,NFLX,BTC_PROFIT,30.04,37,0.54,2002.66,3078.93,Profit: 61.0%
2022-04-26,NFLX,SELL_CALL,26.35,37,1.19,4400.46,0.0,Covered Call
2022-04-27,SNOW,BTC_PROFIT,230.13,4,4.3,1718.11,2099.06,Profit: 55.1%
2022-04-27,NVDA,BTC_PROFIT,23.55,49,0.26,1279.56,2535.46,Profit: 67.0%
2022-04-27,AMD,BTC_PROFIT,102.1,11,1.21,1335.78,1863.87,Profit: 58.4%
2022-04-27,COIN,BTC_PROFIT,156.1,4,2.8,1119.04,1174.06,Profit: 51.3%
2022-04-27,NVDA,SELL_CALL,21.3,49,0.71,3455.72,0.0,Covered Call
2022-04-27,AMD,SELL_CALL,95.63,11,2.71,2982.89,0.0,Covered Call
2022-04-27,SNOW,SELL_CALL,212.94,4,8.44,3374.39,0.0,Covered Call
2022-04-27,COIN,SELL_CALL,145.45,4,5.2,2079.98,0.0,Covered Call
2022-04-28,F,BTC_PROFIT,16.58,68,0.17,1182.55,1161.94,Profit: 51.4%
2022-04-28,F,SELL_CALL,15.88,68,0.36,2443.95,0.0,Covered Call
2022-04-29,COIN,BTC_PROFIT,145.45,4,1.99,795.56,1279.22,Profit: 61.8%
2022-04-29,COIN,SELL_CALL,131.49,4,4.44,1774.91,0.0,Covered Call
2022-05-02,UBER,BTC_PROFIT,37.65,34,0.11,375.82,3954.0,Profit: 91.4%
2022-05-02,SHOP,BTC_PROFIT,80.73,10,0.01,8.73,3754.58,Profit: 99.8%
2022-05-02,UBER,SELL_CALL,34.53,34,1.07,3643.82,0.0,Covered Call
